</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1895	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1900	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1975	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1978	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1996	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2001	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2024	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2027	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2028	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2032	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2033	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2042	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2048	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2055	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2056	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2070	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2073	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2097	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2119	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2127	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2135	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2148	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2154	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2158	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!1
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2207	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!24
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2220	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!24
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2226	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!24
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2373	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!73
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2379	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!73
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2383	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!73
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2384	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!73
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2388	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!73
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2389	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!73
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2408	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!73
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2413	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!73
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2456	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!73
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2457	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!73
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2461	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!73
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2462	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!73
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2469	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!73
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2472	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!73
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2473	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!73
</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!2485	</home/chrzissis/cclyzer-souffle/tests/coreutils-8.24/chown.bc>:!73
